target_frequency_ghz,target_bandwidth_mhz,substrate_epsilon_r,substrate_height_mm,patch_length_mm,patch_width_mm,feed_width_mm,feed_offset_y_mm
4.4294,209.487,4.4,1.431,16.368319567188166,22.995050185788383,1.2118920553462562,-5.496267289863458
4.0366,187.681,2.2,0.975,24.51970083927896,32.865013419987896,1.7803167406108855,-8.115734705847311
4.2717,238.677,4.4,1.152,16.729721459933266,24.40200337947636,1.2495194857273997,-5.4940430062578205
2.8231,282.647,4.4,2.152,25.69140785976171,34.032439837678496,2.0940434598903,-8.936267428949845
4.9506,228.753,4.4,0.904,14.38833200730421,20.917838948224336,1.168461130841525,-4.527453116907279
2.0666,111.514,3.0,1.474,41.54231075516191,51.38308865096304,3.047830657241037,-12.45746117852553
3.9428,147.351,2.2,0.922,26.42620821509861,30.13065644902006,1.820225756444796,-8.659589498719274
4.6782,267.237,3.0,0.841,18.010453329193183,25.837360251826283,1.3997086129475804,-6.258696960780213
4.4333,135.524,2.2,2.161,21.29392492499324,26.73493555923444,1.6601621557554187,-6.434569270220149
1.246,161.473,4.4,2.942,56.14079111764497,75.61682796376772,4.4324343065445255,-19.887062454980928
1.9604,255.365,3.0,1.229,42.232651504547626,60.4698345487956,3.4348444086501835,-15.360418689046512
4.3101,40.469,4.4,1.745,16.797129235848974,20.889761720483847,1.0892338059430318,-4.744306600946848
2.7277,166.789,3.0,1.733,30.220089369231463,40.33820982092689,2.401285711821204,-9.689982743791353
3.4501,50.484,4.4,2.291,19.630237741983944,26.473241836357214,1.4071007968628009,-5.206657486861134
5.1931,214.911,3.0,2.305,15.111492472968788,22.41142363473239,1.33813125197712,-4.912724223692444
3.5156,197.171,2.2,1.704,28.31554164368885,34.19440344708426,2.2522854852155736,-9.501730430412405
3.1891,68.687,2.2,2.03,29.239381141746787,38.02095160261249,2.1302886132784096,-8.490822602778852
1.009,73.195,4.4,1.847,69.31128929052404,92.69968976022066,4.707622008156148,-21.028165969997435
2.689,57.275,3.0,2.442,31.53992777155224,39.51062011402824,2.2486059051887257,-8.973095593302327
3.621,284.062,3.0,2.817,22.77856112268993,33.104671305393566,1.996566111376779,-8.492046399956102
4.6119,102.722,4.4,0.967,14.545203737048832,19.746771030443945,1.022334937242951,-4.21518008777049
5.0981,122.871,3.0,0.811,17.066480391825465,22.60922381112609,1.197752354628273,-4.925279306001178
1.0664,190.353,2.2,0.97,95.10254080369845,120.0,7.040809801653441,-30.43388257026574
2.7586,67.962,3.0,1.645,30.18453001129172,39.92941923931206,2.182267994780962,-7.968071456862744
3.2734,220.0,2.2,2.13,30.631837008486546,40.79762576142512,2.4145840931872056,-10.557160403910654
5.3563,33.652,4.4,2.957,12.440175737249184,17.193772233491785,0.8957350437632756,-3.4929320633829715
4.4868,93.5,3.0,2.332,18.824533143955318,23.88066474621677,1.3942884455855975,-5.551205526608396
3.7275,125.155,4.4,1.782,17.780686543361384,26.665705031544704,1.3769094021309385,-5.080567319837474
5.7475,268.354,4.4,1.954,11.911275328465798,16.62496370349631,1.0298405862773987,-4.211446744855908
3.8664,82.643,4.4,2.649,18.298227612166027,23.41536869900585,1.392202953810651,-5.430600814377575
2.9828,165.465,3.0,1.456,28.87524715645657,35.86941347427155,2.068715748863104,-8.824815657143853
5.7198,71.587,4.4,1.375,11.81981957727719,15.885197027216496,0.8521388975448954,-3.2168963379631044
5.8911,165.415,4.4,2.631,11.235131126152176,16.54542572037604,0.923609018851066,-3.6107560289753
1.5192,93.919,2.2,1.042,62.80946686427495,82.86297176034324,4.249538582974891,-17.704145237609424
5.1744,271.263,3.0,2.813,15.146481119585465,21.82987156892639,1.4599055857260208,-5.393974828948686
1.14,41.304,3.0,2.409,76.45419289256131,95.81081823653687,5.258149215384178,-20.779119507615707
2.6173,66.655,3.0,1.726,33.357510201166434,42.75956771492683,2.247226455260013,-9.798072435865116
5.3792,184.994,3.0,2.158,14.514120952282296,21.75272747715281,1.2435727069388898,-4.816618758396334
5.1764,185.293,3.0,0.886,16.021424124324625,21.66951188098741,1.2295781728102966,-5.179092245885898
2.8043,287.063,3.0,1.929,29.95766085554448,42.268082164189856,2.503049209164342,-10.323344145234127
4.9676,215.902,4.4,2.01,13.10836979826352,19.918858959102533,1.0989097386775255,-4.35430799449646
3.7345,256.303,4.4,2.961,18.13858773778584,27.970231852147105,1.5861172066615232,-6.100180380708142
4.414,227.792,3.0,1.579,18.717933823800426,24.79336445849302,1.551891489776664,-6.251015239714987
3.2092,184.16,2.2,2.916,30.685955671837416,38.9250163454636,2.4653714775865194,-9.944047314236965
5.7937,79.383,3.0,2.489,14.244980051868644,19.4694933382708,1.0775235435368062,-4.0971308762553935
1.0027,197.867,2.2,1.955,103.9134446584328,120.0,7.6405107074383105,-32.83096263698096
1.0513,282.803,2.2,2.313,93.5822726171083,120.0,8.0,-32.27007697143815
4.4957,215.208,3.0,2.387,18.76441931170583,24.09549253985626,1.5954916095773095,-6.462778114816083
5.1149,230.509,2.2,1.849,19.221466311925276,24.52306791933441,1.5573510126919934,-6.400641993190492
2.0084,275.509,2.2,0.812,48.18418355497345,62.23295346408871,4.151742188218067,-17.122053906466718
5.4926,81.089,2.2,1.652,18.08741568754718,20.623394023677,1.2617023208025195,-5.1988536636773
2.7864,273.923,3.0,1.468,31.49567081163485,39.6332002700705,2.4870322405650858,-10.94200216906214
1.1879,57.711,2.2,1.211,81.38350012967702,101.54798595682948,5.192361067634113,-21.7357448887091
5.0398,254.272,3.0,2.942,15.00193614574762,21.95822390088407,1.4478813538936692,-5.073154713889487
5.8425,72.476,2.2,1.961,15.727828732632506,21.25075105420733,1.1979866449661278,-4.352351197798335
2.6495,177.995,2.2,2.841,37.736947042404864,48.69781270407195,3.089060380718435,-12.069008055978738
3.5104,176.194,2.2,1.944,28.42866557825667,37.80007470624505,2.190780852895964,-9.258427789769264
4.0939,275.665,2.2,1.092,24.944474928311035,31.15926738231804,1.9290196922874276,-9.224216006325934
4.3744,183.92,3.0,2.092,19.17631932669105,25.49968386799633,1.4829954807523469,-6.25278595386968
5.2946,299.641,4.4,2.704,11.92990689440988,18.53794996741104,1.1792757153181868,-4.297733082589989
3.5401,49.664,4.4,1.425,20.09562026469701,24.3703887720856,1.3167337830017056,-5.579240405006097
4.3804,297.477,4.4,2.778,15.321991843902849,24.146029162166297,1.4243145592090398,-5.541478564283738
4.8635,285.542,2.2,2.977,18.686517801735214,26.941374021557923,1.7722076191091929,-6.859221740412495
3.7501,144.916,3.0,1.191,22.43561020007113,28.077108873020983,1.6258656079432945,-6.239374676849583
3.7487,35.589,4.4,0.996,19.492085562139216,22.890419092243263,1.090416158258896,-5.443356504136322
1.0604,96.089,4.4,2.122,66.63407991355726,87.02779821751311,4.823293060218028,-20.47086180677197
5.9381,156.077,3.0,2.653,13.570787688371327,18.11747971193069,1.140936686090212,-4.011615470551998
3.5075,172.879,4.4,0.948,20.607136761188237,28.259722975075487,1.5042892227139495,-6.821575823896788
2.397,246.925,2.2,2.537,40.72365505106399,54.70532403629779,3.37621838840157,-14.708914358257951
5.4038,183.037,3.0,1.948,15.157026703003954,19.640425496849264,1.203838249660861,-5.087960140713079
3.0573,290.218,3.0,0.896,29.41404579355841,40.47454277739353,2.265932901686635,-10.200205935815346
5.0178,152.217,4.4,2.596,13.5708474276568,19.76007454382585,1.0863512313842694,-3.7978266233973295
2.0998,184.197,4.4,2.556,34.84883560220596,44.98119845343658,2.6261411169645394,-10.619486667203644
4.6636,277.927,3.0,2.995,17.376001694697006,25.224139878572693,1.4904356871498776,-6.010728730451826
5.1944,290.286,2.2,1.73,17.86431460525789,24.78746265770737,1.578808773660129,-6.441790129915119
3.551,231.502,3.0,2.937,23.266707342603265,31.720539587942536,1.9679715431070643,-7.72099113932581
1.9274,147.955,3.0,1.821,45.33954138202887,54.32572404167363,3.215233206049925,-14.385959334033194
2.5939,68.456,4.4,2.057,27.348706276821662,35.4972528283177,1.8514362585427893,-7.665264995651079
3.1674,199.984,3.0,2.567,27.458200942365966,34.91131868775013,2.175867985069331,-9.242750021589144
5.2877,156.958,2.2,1.225,18.141034667302137,22.458349941415644,1.351728218651644,-5.648244386884597
5.7981,288.794,2.2,2.526,15.486378252542275,23.133863078421708,1.4179752484113983,-5.26627609695975
2.4665,112.077,4.4,2.226,29.70248948506943,39.10593944689162,2.1401040784899235,-9.006136354399883
1.9439,162.085,2.2,2.131,50.95524581807535,62.23124900873352,3.9536741221050624,-15.67510129683175
5.771,55.328,2.2,2.7,15.301800944585914,21.190650411267782,1.1823194793289855,-4.154031660574233
5.2367,244.897,2.2,0.934,19.221116113294418,25.807270539766662,1.5405553016015563,-6.2997768235002605
3.7133,168.138,2.2,2.529,25.267221360383274,35.10474768751198,1.9877293548798685,-8.322994247633785
2.3961,56.258,3.0,1.305,36.27118333519757,44.3154314718356,2.476952823180757,-10.913136201666422
4.5796,298.051,4.4,1.385,15.684310491068777,21.39349785991421,1.2631627194711428,-5.617416025213052
1.9208,54.187,2.2,1.73,53.75843706144631,58.701976795780894,3.628793998185888,-14.844553486690408
4.1978,114.644,3.0,1.939,19.9589054487804,24.57792664119322,1.5006264952999255,-6.268926863939693
5.4664,155.468,2.2,2.313,17.243057511621707,22.42223580594469,1.391972175090419,-4.8321578266498655
1.1813,117.77,4.4,1.832,60.56106647582899,80.80958354443514,4.536579970471086,-17.44157782374094
4.1595,160.392,2.2,2.798,23.20174173222016,29.642359583528364,1.8136032204140116,-7.102660861588659
2.6831,209.276,4.4,1.407,26.748727997967663,37.93324834626743,2.06218842012624,-8.884867945614365
3.4252,81.657,3.0,1.357,23.83678108292528,33.09317627020771,1.7213060305624683,-6.306933691159886
2.0208,50.204,4.4,2.128,35.52231645146216,47.720856082867776,2.2318406599019225,-10.364953168871809
4.5417,299.631,3.0,2.176,18.6081338438842,27.45948339619233,1.7120820131225534,-6.545824562208053
3.2561,61.338,4.4,1.075,22.001516695354912,27.123229310917736,1.4156673308560144,-5.968059177909351
5.218,198.101,2.2,2.351,17.219106175496982,23.545283297249387,1.4962151231466108,-5.436183963793928
4.5408,268.335,4.4,2.288,14.608226858254524,23.37779983377553,1.376244851407166,-5.135045929816295
3.5175,199.776,4.4,1.146,20.64652148164848,27.67381853169885,1.5002192365886395,-6.928896728109866
1.5439,218.228,4.4,1.793,47.10941970665285,60.55701864937964,3.646646188786845,-16.188007462032463
5.0647,140.488,3.0,2.494,16.38483597687102,20.628798143450684,1.2964757126995403,-5.246164502600639
5.3497,122.616,4.4,0.816,13.169935355587857,17.972934261864467,0.9167266696041738,-4.002470190079756
1.3889,67.533,4.4,1.179,50.38180746742061,64.3090369353991,3.391297288065076,-14.372977131584031
5.0227,272.304,4.4,2.408,12.919471369244723,19.874051147530103,1.171651489778507,-4.500908011287938
5.4034,191.924,2.2,2.702,16.883474285568155,24.13529236995204,1.5435752452678475,-5.646857116027747
1.33,95.793,4.4,2.142,54.753451352726174,69.35794245045174,3.7030080547376367,-15.90517924277724
1.8474,35.793,3.0,1.85,46.8128412088613,57.66375617819343,3.1019656107764364,-11.513696342606144
4.9766,220.24,3.0,1.067,16.93614447999122,22.577295622423307,1.3180586807451171,-5.684338543903951
4.1535,167.256,4.4,1.985,15.972909821545278,24.502424952750797,1.258279773678695,-4.685327349798067
1.4461,254.129,2.2,2.05,71.52469991781167,87.26443610675551,5.746306333115919,-23.41749477525045
3.0034,253.097,2.2,1.959,33.824004062094275,45.24562878509954,2.698491734929924,-11.936317674430862
5.0125,271.187,2.2,2.94,18.512839323546466,26.951610599182803,1.6549162174611656,-6.313346411590902
2.168,66.642,3.0,2.653,37.178711225888485,48.37573108021903,2.7350543363143576,-11.054273570840056
5.2976,88.608,2.2,1.453,18.64531078263105,22.73588456714721,1.260979674167031,-5.568563693710291
5.8733,69.453,4.4,2.45,11.323054919712366,14.76210108203316,0.8374653178301782,-3.310953701233252
3.8102,205.02,2.2,2.609,24.806669030571417,34.37039189231479,2.210031567431755,-8.136726471048657
5.8095,48.004,2.2,1.943,16.56270686464746,19.424422081042003,1.1539906433440774,-4.49446084323344
4.4693,77.065,3.0,2.799,17.16457289532492,24.65063119260984,1.446369301819821,-5.278380027397852
2.0318,197.697,4.4,2.844,33.44746013652932,48.416111042890215,2.81394655256135,-11.657615375126888
3.9204,43.893,2.2,2.372,23.88788705971491,31.77213108975928,1.7970983506046387,-6.976596736064316
2.9816,293.773,3.0,1.246,27.613748450026293,42.058145096377,2.3116872983125902,-9.462910866228002
3.0143,49.065,2.2,2.039,32.416739027992065,40.08358726861868,2.3214690411865875,-8.976065180342445
4.6262,85.302,2.2,2.676,19.741471630424005,27.264479346676573,1.591207919048352,-5.759045057652824
4.865,179.914,4.4,1.593,13.79362650892022,20.0204667651386,1.0907744686927037,-4.397367445358654
5.1773,214.516,3.0,1.624,15.355073724475316,21.18161147267165,1.2856047368618726,-4.942203208799339
3.1958,80.633,4.4,2.681,20.93109794498312,29.74522164826322,1.6304974694833447,-5.719532237852394
5.9615,242.827,2.2,1.547,15.727476903839772,21.097091322830572,1.2875443669159663,-5.575181733709536
5.3499,45.353,3.0,1.085,16.134972984464625,18.91548613378946,1.0109293394600354,-4.2995431353608735
5.5684,71.846,2.2,1.687,16.88309387849356,20.24263248394536,1.2092934587530415,-4.991420935658354
5.1025,121.168,3.0,2.99,14.911581744874535,20.664431167190177,1.236562637150072,-4.420678790986554
2.7265,118.31,3.0,2.295,31.77232460899347,40.17807197822136,2.288094942893089,-9.245265687378229
1.6635,38.437,4.4,2.575,41.13425188360707,55.48538122305995,3.0649719037009766,-11.217597753455983
1.738,123.971,3.0,2.316,46.62159013600348,63.41283461671176,3.654404955950537,-13.879742701935935
5.7228,155.377,2.2,1.347,17.129525882421017,22.3822440873705,1.2558451758705425,-5.331154328463847
5.1808,191.981,3.0,1.493,15.70658705981221,21.443346829980023,1.2771234094638957,-5.284915876305816
1.2813,291.824,4.4,1.635,57.83727396122355,83.79870274597147,4.514628493948472,-20.738398379017035
4.6063,217.242,3.0,0.889,19.029188277136647,24.820231970295385,1.4608826064777718,-5.603806400639833
4.1733,282.077,3.0,2.287,18.77515388851788,27.914353030524644,1.724314490832228,-6.774800416618501
3.6724,45.388,3.0,2.996,22.498585138198028,27.30064905491632,1.629306693056879,-5.947674459931402
2.0397,155.933,4.4,1.963,34.93383435348555,44.24800201023777,2.5745399467706505,-11.157650190761371
3.9746,258.172,2.2,2.354,22.99695115279605,32.7174223263255,2.11444989897292,-8.285109288635542
3.4917,60.473,3.0,2.654,23.00315073821715,29.39429424163584,1.7607892925735693,-6.417343467417253
3.7373,245.604,4.4,2.864,18.131421097569664,27.173843043590264,1.5904932114528123,-6.160040231698298
3.0357,141.563,2.2,1.245,31.05169177408994,40.808050561811896,2.355986710790037,-9.306103475816748
3.7834,149.101,2.2,1.378,26.286506132853027,33.04398992998196,1.8400635347969956,-7.901483294459081
5.457,254.591,4.4,0.936,12.633996425803351,17.4051768834063,1.0066317744758544,-4.424815849629121
3.3991,118.715,3.0,2.844,23.568233675938465,32.48782243708921,1.9780581741353929,-6.935432316296225
2.9298,202.021,4.4,1.765,24.35633678597007,34.152304229591365,1.947414468329407,-8.1278417363541
5.9831,237.081,2.2,2.072,16.309670597836046,22.821954632440747,1.3893006425807717,-5.550108457352532
4.7571,253.187,4.4,0.818,14.541757558537654,20.398500453738304,1.1688604818797288,-4.548662074575187
4.3791,154.888,3.0,1.561,19.123943621755863,24.22857234014532,1.4601942806877537,-5.967422966917964
3.4149,158.124,4.4,0.859,21.125065304884195,27.09172094795788,1.5101346401338631,-6.817478491752683
5.8344,152.979,2.2,2.919,14.833608761477082,22.24530053060791,1.3420708652248552,-4.490008139455494
5.9937,283.829,4.4,1.275,11.904125205959163,16.36959843937566,0.9764550721629576,-4.220065634444
1.3054,259.189,2.2,1.507,77.51141098997027,98.19288884815973,6.172305271510892,-24.360815556449143
2.2459,155.88,2.2,1.178,45.76553971587912,54.756015067340016,3.255725050112734,-14.555794775129485
1.5634,291.022,2.2,2.767,65.44648175974632,81.56814131310803,5.747148464091787,-23.325272834518657
5.9427,277.27,4.4,2.271,11.286756474081772,16.68043002744293,1.0058873073238257,-3.869040357498354
2.306,260.615,4.4,2.787,30.531375573051324,42.57503197177148,2.4585222838679144,-10.591238519848906
5.7005,66.49,2.2,2.172,15.94486225249672,21.994386365424734,1.245820897387911,-4.28944698704925
5.6503,56.965,3.0,2.525,13.41502187748545,19.28900805156185,1.031756506329062,-3.8289980099983287
2.9848,179.384,4.4,2.264,22.574647071439504,34.18694297092568,1.836991401054089,-7.317990270970112
2.1307,106.905,2.2,0.97,47.18564890123393,54.73497633412809,3.4253308421445468,-14.148352062075103
5.3219,176.898,2.2,2.398,17.385394373215465,23.33937983360241,1.5013293400248462,-5.51006966642344
4.6099,44.11,3.0,2.526,17.666738920693298,22.271314329390076,1.3473004163514313,-4.916606340274281
3.8095,289.812,3.0,2.925,22.293490900093587,31.24565682992749,2.0245289636810795,-8.290290534815838
4.5922,204.765,3.0,2.307,17.961492247674713,24.481542920570348,1.435305211535356,-5.516079230648288
5.9092,83.605,3.0,1.052,14.27934126751863,19.009930904862024,0.9781967590875325,-4.149254121141878
4.6643,263.025,4.4,1.246,15.304345150537095,20.264055364797304,1.2072750750414387,-5.637061554224201
5.9614,91.113,4.4,2.383,11.030509116890531,14.804783902722065,0.8648350285829691,-3.3359047260123984
1.413,287.701,3.0,1.376,60.05595763786072,84.85238178842746,4.817099515935826,-21.83944791170745
3.5256,88.925,2.2,1.291,28.0103224157961,34.85855734943779,2.0786432268919914,-8.613869153659747
2.4479,269.405,4.4,0.997,29.14439230266365,41.57700488649517,2.293245246683187,-9.89375148101523
5.4292,99.074,3.0,1.76,15.440122816716862,21.024730239868536,1.0899590806820736,-4.515626403448033
1.6427,276.474,4.4,1.697,43.03734998401748,63.35496992792359,3.537350630142415,-15.39284431377477
5.2699,121.298,3.0,2.084,15.12716702124745,20.69639829386691,1.212119401185611,-4.334919876667537
1.0512,53.81,2.2,2.467,93.59396357462884,112.39158716924068,6.667768762543005,-26.187066908030012
3.7188,187.17,4.4,1.668,18.44513394843933,25.63471010287302,1.4849032562732538,-6.126918166085312
5.3475,116.405,2.2,1.293,18.897954307908154,21.550794968991937,1.3169818265556712,-5.656548028394616
1.4572,69.042,2.2,1.879,66.03856525574226,81.47870253357651,4.639188732525005,-19.332843335402927
5.2035,107.226,2.2,1.275,18.05080357381147,23.93624361171251,1.3628974377642338,-5.186775137213599
5.267,203.937,2.2,1.308,17.69425656132962,24.55275630156732,1.3828370159541732,-6.150994671168144
5.4964,240.07,2.2,1.84,17.635822021044635,22.897868249395263,1.4557991070336411,-5.829762325876181
1.1097,270.914,2.2,0.903,89.2874168654733,120.0,7.421123766262142,-30.406419560300492
5.0547,53.056,3.0,1.508,15.682844368765467,21.21659514611312,1.1390171675757406,-4.3355602801995
1.6447,160.554,3.0,1.233,50.681282201033305,70.8036681011116,3.928916255437276,-16.63117407502728
5.7899,208.179,2.2,2.207,15.8865572224473,21.428972309330504,1.3546052079836055,-5.174666550745044
5.2534,54.773,4.4,1.302,12.660457773263785,17.717569795411723,0.8915714549118721,-3.6540275838754175
4.0667,126.419,4.4,2.489,16.73473838579083,22.91382751407792,1.299297450505444,-4.870953004912645
1.3259,152.093,3.0,1.018,62.6958983060819,80.72330915793275,4.756676519482269,-19.245633821851023
4.6549,109.719,2.2,2.443,20.102509115722448,26.522280346122887,1.5945572551086002,-5.956310981380647
4.0157,83.884,2.2,2.347,24.10975830170237,28.378126044435565,1.9460896528766505,-6.6163717694707485
5.3299,216.423,3.0,2.719,15.01008224390312,21.53947417881142,1.3176941588759603,-4.869737990139572
1.1547,211.466,4.4,1.566,63.169156169885376,86.01319575821596,4.727214081173819,-21.15326769402096
5.1659,264.575,2.2,1.605,17.803166157509363,25.229417593047376,1.6307934879641772,-5.976669900635377
2.7341,170.704,4.4,2.843,25.011458231305948,36.11956321705246,2.084282839132229,-7.447245575558565
2.6276,272.547,2.2,2.472,36.28035889974219,48.7095178184786,3.219204476223611,-13.050298823099885
1.6437,174.317,3.0,1.874,49.561752865932085,70.39137093456424,3.784501768065959,-16.583704170621886
5.5193,93.592,2.2,2.476,16.935826917987328,22.872908392240028,1.3578308526422476,-4.789599050948103
2.7434,187.223,3.0,2.612,30.278654885030196,41.51910074072998,2.298761809979496,-9.2519634252097
5.0696,285.465,3.0,2.854,15.348281445274097,23.32045147273092,1.4704168704080731,-5.169301930139541
2.4399,184.428,2.2,2.985,39.27486796831361,52.62465870445107,3.1967690322049536,-12.614960893644568
3.6994,243.446,4.4,1.329,18.55973786777094,28.069765013671574,1.5103352783494313,-6.765636329567744
2.2607,114.51,3.0,2.431,36.22864053366881,45.3137229283378,2.8206046328874605,-11.120280671129912
2.1511,185.868,2.2,2.24,43.89699119141784,56.989270100759306,3.781655730236328,-14.320246850904148
1.5079,80.494,3.0,2.606,56.13783392787379,71.10472130383648,3.8890390853557375,-17.64170158260673
5.9943,267.751,2.2,2.252,15.11973165405594,22.1017204106179,1.3821934651122236,-5.649573694018995
1.2538,92.92,3.0,1.875,66.88938009375076,87.37657947857343,5.0144149971902205,-20.82488256887378
2.8257,193.768,4.4,0.821,25.026198200276895,35.14549510734712,1.868434477002886,-7.964214821860938
4.0034,30.517,2.2,1.775,25.11241533029282,29.752537136478463,1.68054616123917,-6.652366582640668
2.8043,213.608,3.0,1.658,29.743423529212507,42.24585541938947,2.372693489937106,-9.448774104806883
2.2932,181.305,2.2,2.365,44.47172323628866,51.69997327908892,3.448011872501557,-13.426921107115524
4.5241,208.825,4.4,2.311,14.272019846090652,21.31309110921726,1.2215918253303002,-4.540346493573118
3.0493,95.719,2.2,2.888,32.75717565538723,37.92139794783612,2.3740184493439336,-9.655483068602408
3.0918,200.449,3.0,1.31,26.86606358667756,36.78331840641577,2.0401244594788146,-8.503510429435352
2.6832,271.448,3.0,2.467,30.92497185747364,44.74128424880032,2.7270211696802837,-10.753733984030497
2.3922,61.658,4.4,1.314,29.65975342875909,37.09289385907112,1.957353413173058,-8.619888580042105
5.7458,30.323,4.4,2.222,11.105680756872276,15.360351320947538,0.8559934971746279,-3.091338805701846
5.7608,38.68,4.4,1.256,11.861777738928716,15.716707489318924,0.8070952929822198,-3.36445769651393
1.9245,43.523,2.2,2.677,53.27927704366727,60.05975093582821,3.6423085054512,-15.478832000968698
1.9525,259.559,3.0,2.508,43.99766899009976,57.6882801936904,3.58731498176737,-15.461020655055254
5.0037,219.618,3.0,2.224,16.007185424888412,23.384807215810124,1.371699296141574,-5.025624888792643
2.429,73.711,4.4,1.082,28.89474796716303,37.87609188058074,1.8812125845984344,-7.591239176444166
1.7778,165.864,4.4,2.061,38.597521425548194,54.16775777565535,3.005696393707587,-12.438483096684244
1.4374,114.187,4.4,1.568,50.25869524286127,62.15271794463112,3.32225369539104,-14.387418047636404
1.6623,121.607,3.0,2.136,53.33906163299265,63.04230375012664,3.727947375578899,-16.380906923555784
4.7679,163.194,4.4,2.441,14.517549193493489,19.12309716097095,1.1342850601812822,-4.551929536591617
1.4741,267.621,3.0,2.386,57.59772027205269,77.29494627731427,4.936062980918729,-22.09036689537796
4.0157,215.324,3.0,1.49,21.97523369558362,29.253000683627302,1.628103079536429,-6.896203969050477
3.5327,195.921,2.2,2.615,28.289489878547126,34.081854806073885,2.1661863704644806,-9.072386892771492
3.8473,298.937,4.4,1.586,17.32542192718524,26.248722834044145,1.5804884776898998,-6.118368368405396
3.3464,58.601,3.0,2.585,24.432806371969217,30.76911212780174,1.7721471766650865,-6.714309616647696
2.8303,142.475,2.2,2.959,34.71743940234307,41.22137155624009,2.782401608147293,-10.127643367131684
2.9648,269.528,3.0,1.967,28.513609796448925,41.78319468483362,2.3236534636264445,-10.173403716116583
5.6717,132.975,4.4,2.222,11.885343840658557,16.004158733341797,0.9285385615551732,-3.616445388809176
5.926,74.08,2.2,2.257,15.115219338289792,20.24098874726175,1.1648712908266323,-4.147551706770985
1.5007,125.342,4.4,2.071,48.6779493856095,65.01188916729343,3.5572095777992887,-15.41569035161606
4.0477,70.039,2.2,2.712,24.325755297034306,31.114795329641005,1.7629376789130768,-7.129067916350912
5.1373,163.935,3.0,0.967,16.686151336056252,22.83616360981225,1.1987800284580443,-5.130982907224471
3.2573,82.458,4.4,2.687,21.88604515173804,29.656135115683227,1.4879934712189151,-6.37760000727901
4.9923,189.242,3.0,0.997,17.117901351483106,22.96185902352561,1.3736253344427178,-5.627084959200757
3.2976,78.926,2.2,1.332,28.88248799908778,34.44405193122766,2.045719626290811,-9.088719942047067
2.7282,152.613,4.4,2.362,26.14889610659414,36.11993826471991,1.9446008259317595,-8.394660251062437
4.6467,40.418,3.0,2.407,17.560689178500642,21.83319979743201,1.2862450662996407,-4.77765845688721
4.2644,158.764,2.2,2.867,21.801770206335625,28.486874826083486,1.828762588613076,-7.074037146100403
3.0432,36.878,4.4,1.748,23.230460800410665,30.77746636730436,1.429794370579255,-6.202529596957186
4.9734,138.88,4.4,0.851,13.59053627749096,18.491608737094094,1.0230418011725215,-4.127446600090562
2.098,206.442,3.0,1.104,41.835450091524514,53.50990926468933,2.908921245220202,-14.225118296279376
4.2436,278.198,4.4,2.872,15.551172396726404,23.50487463182724,1.4459305303703764,-5.754773347293642
3.2285,203.657,2.2,2.279,31.213508690158392,38.31550329258026,2.389403844878728,-10.530860691196056
1.8747,74.098,3.0,2.858,46.64238190720325,57.39542768111847,3.3944608783178567,-13.56883179042137
5.2997,137.353,3.0,1.65,15.345158332871527,19.885204891298702,1.138293700371088,-4.685895932169389
3.1318,166.002,2.2,1.856,30.948253739281785,40.68038384050899,2.48530047377228,-9.831370418401423
1.4336,273.24,4.4,2.119,47.337250494000514,68.37296110663144,4.040983852727875,-17.005204450957432
5.7276,280.969,4.4,2.773,11.69362067933898,17.869160800408046,1.0308997587646314,-4.21653514108291
3.2252,103.16,4.4,1.254,22.326848147381835,29.420972472394883,1.5199408597617232,-6.704814465355468
5.1393,164.61,4.4,1.747,12.658119334811198,19.345853377183904,0.9823461684735922,-3.902935694768297
1.7727,49.327,2.2,2.74,56.84703720087833,66.56586818097459,3.953075860718312,-15.83234973683971
1.7258,293.176,3.0,2.747,48.82066209370463,67.79369808774356,4.346542207426404,-17.369175864360844
3.3715,215.686,2.2,2.99,28.802583577326853,39.44271415686178,2.383475023012791,-9.172645101896167
5.157,170.985,3.0,1.813,16.224831117228202,20.850629976374343,1.27529914675198,-5.373824903680982
4.7628,238.491,4.4,2.148,13.62005399876739,21.39425816533196,1.2267843785526935,-4.69218590874756
5.5058,163.195,4.4,2.195,12.657257193555802,17.452581015946357,0.9786137860131128,-3.976931105945776
5.5516,79.869,2.2,1.771,16.30083539399614,22.105706877920262,1.2397269760433545,-4.628854596369957
5.2362,32.496,3.0,2.978,15.092501876765608,20.90868523219792,1.156047686109051,-3.903602283863304
2.1252,58.623,2.2,2.578,45.74440272801626,57.474570018527,3.177389743553969,-13.085437171651126
1.3268,194.784,3.0,2.875,63.97885539756009,86.72672156694085,5.189863343588557,-21.73569416415421
3.5751,155.336,2.2,1.572,26.125299405643272,34.36972759871947,2.08251210316432,-8.017176622994183
5.0757,237.685,3.0,1.221,16.114400488735516,22.0089423692809,1.279223309474393,-5.237000856604831
1.2162,94.206,2.2,2.435,78.50057368125303,102.510500817973,6.0247549132055305,-23.32303583487734
1.3907,112.065,3.0,1.925,62.89390216672083,78.80853045181013,4.463215397325396,-16.848813008828397
4.1,82.761,4.4,1.154,17.572160568892876,21.175006927873287,1.1884663152285295,-5.278892156331012
2.61,134.644,2.2,2.712,38.02500928698668,45.81866232015456,2.8610439136680084,-12.141395883750146
4.506,286.419,2.2,1.799,22.19702263220313,28.78667310874709,1.818139109129512,-8.209588927359931
